X,Y,id,OBJECTID,xcoord,ycoord
1923048.50126159,558339.518587987,"10",,1923048.50126159,558339.518587987
1923029.31778545,558339.229032886,"11",,1923029.31778545,558339.229032886
1923073.47092596,558322.51369118,"12",,1923073.47092596,558322.51369118
1923065.97542648,558316.480888166,"13",,1923065.97542648,558316.480888166
1923082.02111818,558308.393843393,"14",,1923082.02111818,558308.393843393
1923061.98452162,558337.488233003,"15",,1923061.98452162,558337.488233003
1923036.917816,558356.136912342,"16",,1923036.917816,558356.136912342
1923039.56228363,558340.092491199,"17",,1923039.56228363,558340.092491199
1923060.44506471,558324.96514911,"18",,1923060.44506471,558324.96514911
1923061.73516229,558322.410335694,"19",,1923061.73516229,558322.410335694
1922982.5296918,558341.792425628,"0",,1922982.5296918,558341.792425628
1923093.88800057,558313.032760902,"1",,1923093.88800057,558313.032760902
1923097.73279523,558323.483161266,"2",,1923097.73279523,558323.483161266
1922945.41303746,558398.52140267,"3",,1922945.41303746,558398.52140267
1923111.74288688,558272.617653547,"4",,1923111.74288688,558272.617653547
1923138.16458374,558229.384313907,"5",,1923138.16458374,558229.384313907
1923073.97829802,558263.974523229,"6",,1923073.97829802,558263.974523229
1923154.14744963,558262.735238092,"7",,1923154.14744963,558262.735238092
1923153.14367939,558240.441522417,"8",,1923153.14367939,558240.441522417
1923089.7289192,558334.919544775,"9",,1923089.7289192,558334.919544775
1923097.57069582,558318.940227957,"10",,1923097.57069582,558318.940227957
1923007.48654582,558326.759978233,"11",,1923007.48654582,558326.759978233
1922964.80638485,558404.49479782,"12",,1922964.80638485,558404.49479782
1923127.67113223,558245.318918691,"13",,1923127.67113223,558245.318918691
1923090.31021527,558299.059232215,"14",,1923090.31021527,558299.059232215
1923022.72293379,558338.98660936,"15",,1923022.72293379,558338.98660936
1923048.61857126,558296.698318507,"16",,1923048.61857126,558296.698318507
1923188.1293872,558236.096235021,"17",,1923188.1293872,558236.096235021
1923129.96187166,558308.942885975,"18",,1923129.96187166,558308.942885975
1923021.4392594,558348.412310978,"19",,1923021.4392594,558348.412310978
1937115.7241974,559315.260353336,"0",,1937115.7241974,559315.260353336
1937089.1164328,559207.301481683,"1",,1937089.1164328,559207.301481683
1937157.94976744,559302.161066448,"2",,1937157.94976744,559302.161066448
1937141.58811306,559317.300876555,"3",,1937141.58811306,559317.300876555
1937067.6743436,559210.186612124,"4",,1937067.6743436,559210.186612124
1937068.65808557,559241.731626968,"5",,1937068.65808557,559241.731626968
1937044.21589961,559288.414521486,"6",,1937044.21589961,559288.414521486
1937018.18137227,559163.19131078,"7",,1937018.18137227,559163.19131078
1937007.20523095,559145.692447189,"8",,1937007.20523095,559145.692447189
1937065.9767926,559312.713598566,"9",,1937065.9767926,559312.713598566
1937099.73501706,559233.035481983,"10",,1937099.73501706,559233.035481983
1937241.42025246,559345.829616815,"11",,1937241.42025246,559345.829616815
1937152.63319643,559245.130183755,"12",,1937152.63319643,559245.130183755
1937242.14757664,559343.809086738,"13",,1937242.14757664,559343.809086738
1937226.56976196,559344.801679288,"14",,1937226.56976196,559344.801679288
1937118.19913657,559296.434285214,"15",,1937118.19913657,559296.434285214
1937225.15714569,559355.760730635,"16",,1937225.15714569,559355.760730635
1937054.8848153,559214.765405085,"17",,1937054.8848153,559214.765405085
1937137.60310689,559336.865314123,"18",,1937137.60310689,559336.865314123
1937035.11674451,559248.418532385,"19",,1937035.11674451,559248.418532385
1952697.901816,557937.463857348,"0",,1952697.901816,557937.463857348
1952717.37825955,557878.438100097,"1",,1952717.37825955,557878.438100097
1952712.4098144,557882.024671282,"2",,1952712.4098144,557882.024671282
1952862.04651147,557871.770967545,"3",,1952862.04651147,557871.770967545
1952818.97311765,557850.4173732,"4",,1952818.97311765,557850.4173732
1952691.89709884,557975.044752294,"5",,1952691.89709884,557975.044752294
1952719.74104515,557963.036658522,"6",,1952719.74104515,557963.036658522
1952850.71327905,557890.637114661,"7",,1952850.71327905,557890.637114661
1952658.20770318,557949.48647565,"8",,1952658.20770318,557949.48647565
1952735.89053831,557925.683776633,"9",,1952735.89053831,557925.683776633
1952767.53316772,557818.005682759,"10",,1952767.53316772,557818.005682759
1952695.3595636,558059.124039659,"11",,1952695.3595636,558059.124039659
1952702.02314105,557961.261250429,"12",,1952702.02314105,557961.261250429
1952791.17303918,557868.907195357,"13",,1952791.17303918,557868.907195357
1952761.72613466,557988.315038769,"14",,1952761.72613466,557988.315038769
1952620.72381729,558011.013730353,"15",,1952620.72381729,558011.013730353
1952675.38037855,558038.996647749,"16",,1952675.38037855,558038.996647749
1952669.31546273,558024.062747755,"17",,1952669.31546273,558024.062747755
1952613.98931372,557963.777911092,"18",,1952613.98931372,557963.777911092
1952664.55001933,558035.461654186,"19",,1952664.55001933,558035.461654186
1958871.37108086,549506.852139905,"0",,1958871.37108086,549506.852139905
1958906.31757571,549645.402858817,"1",,1958906.31757571,549645.402858817
1958925.31463213,549429.560784293,"2",,1958925.31463213,549429.560784293
1958915.06368559,549451.214474543,"3",,1958915.06368559,549451.214474543
1958859.28419214,549519.858434799,"4",,1958859.28419214,549519.858434799
1958937.57609274,549600.967118632,"5",,1958937.57609274,549600.967118632
1958927.64467959,549544.315018301,"6",,1958927.64467959,549544.315018301
1958820.02068334,549601.689574242,"7",,1958820.02068334,549601.689574242
1958976.97302788,549498.364849258,"8",,1958976.97302788,549498.364849258
1958838.72987894,549601.684223495,"9",,1958838.72987894,549601.684223495
1958887.79384696,549588.339925451,"10",,1958887.79384696,549588.339925451
1958857.08527335,549567.591362576,"11",,1958857.08527335,549567.591362576
1958940.67921728,549529.454797667,"12",,1958940.67921728,549529.454797667
1958840.49588421,549627.404398574,"13",,1958840.49588421,549627.404398574
1958884.27519104,549703.70905743,"14",,1958884.27519104,549703.70905743
1958828.81752254,549672.249653264,"15",,1958828.81752254,549672.249653264
1958812.93530789,549685.741642913,"16",,1958812.93530789,549685.741642913
1958913.505762,549651.618998047,"17",,1958913.505762,549651.618998047
1958956.76869807,549547.205904616,"18",,1958956.76869807,549547.205904616
1958915.03170769,549607.902222685,"19",,1958915.03170769,549607.902222685
1959878.77876332,547222.260177197,"0",,1959878.77876332,547222.260177197
1959851.29092375,547251.773534733,"1",,1959851.29092375,547251.773534733
1959831.54225552,547324.354288106,"2",,1959831.54225552,547324.354288106
1959942.3784236,547113.17883507,"3",,1959942.3784236,547113.17883507
1959841.8085772,547264.055171202,"4",,1959841.8085772,547264.055171202
1959816.99040152,547306.993168075,"5",,1959816.99040152,547306.993168075
1959833.13121257,547329.001727011,"6",,1959833.13121257,547329.001727011
1959854.97534486,547260.206448839,"7",,1959854.97534486,547260.206448839
1959809.02415276,547272.277482752,"8",,1959809.02415276,547272.277482752
1959795.87108798,547367.199506896,"9",,1959795.87108798,547367.199506896
1959922.73121951,547168.621734391,"10",,1959922.73121951,547168.621734391
1959883.47012875,547147.095039521,"11",,1959883.47012875,547147.095039521
1959796.98825902,547322.791545968,"12",,1959796.98825902,547322.791545968
1959888.05170786,547237.120402299,"13",,1959888.05170786,547237.120402299
1959825.60558203,547293.915243863,"14",,1959825.60558203,547293.915243863
1959902.70683319,547137.010868671,"15",,1959902.70683319,547137.010868671
1959882.78377679,547185.560590058,"16",,1959882.78377679,547185.560590058
1959941.4520477,547117.644545148,"17",,1959941.4520477,547117.644545148
1959821.24294674,547321.802967748,"18",,1959821.24294674,547321.802967748
1959870.94614129,547238.145766061,"19",,1959870.94614129,547238.145766061
1962325.5718367,541432.00558324,"0",,1962325.5718367,541432.00558324
1962393.19433123,541248.783934793,"1",,1962393.19433123,541248.783934793
1962322.41064834,541323.569066871,"2",,1962322.41064834,541323.569066871
1962322.68156318,541428.702867642,"3",,1962322.68156318,541428.702867642
1962341.01048552,541397.984926949,"4",,1962341.01048552,541397.984926949
1962419.81561861,541276.925582199,"5",,1962419.81561861,541276.925582199
1962266.65640928,541466.663094553,"6",,1962266.65640928,541466.663094553
1962347.26873528,541417.135855764,"7",,1962347.26873528,541417.135855764
1962395.26180454,541280.677150248,"8",,1962395.26180454,541280.677150248
1962380.25754281,541365.63650035,"9",,1962380.25754281,541365.63650035
1962332.10118859,541345.447433472,"10",,1962332.10118859,541345.447433472
1962306.11254964,541448.316243736,"11",,1962306.11254964,541448.316243736
1962317.82078965,541375.652071969,"12",,1962317.82078965,541375.652071969
1962363.04451534,541261.319733053,"13",,1962363.04451534,541261.319733053
1962394.61199702,541267.301403042,"14",,1962394.61199702,541267.301403042
1962411.80852386,541256.252835226,"15",,1962411.80852386,541256.252835226
1962384.60311228,541288.759608605,"16",,1962384.60311228,541288.759608605
1962271.04318744,541472.093222623,"17",,1962271.04318744,541472.093222623
1962409.92937685,541281.40068822,"18",,1962409.92937685,541281.40068822
1962269.08442046,541502.751209878,"19",,1962269.08442046,541502.751209878
1962558.00830765,540815.93315504,"0",,1962558.00830765,540815.93315504
1962475.8033613,540889.139272564,"1",,1962475.8033613,540889.139272564
1962561.75778215,540889.757473721,"2",,1962561.75778215,540889.757473721
1962579.46876414,540702.862033826,"3",,1962579.46876414,540702.862033826
1962627.74730134,540668.760530157,"4",,1962627.74730134,540668.760530157
1962570.69587738,540833.709121243,"5",,1962570.69587738,540833.709121243
1962511.54344993,540844.420305234,"6",,1962511.54344993,540844.420305234
1962553.62550484,540753.1131538,"7",,1962553.62550484,540753.1131538
1962527.07513962,540810.108845677,"8",,1962527.07513962,540810.108845677
1962570.61771361,540720.533941715,"9",,1962570.61771361,540720.533941715
1962563.98582946,540638.454776672,"10",,1962563.98582946,540638.454776672
1962537.53109687,540896.901630419,"11",,1962537.53109687,540896.901630419
1962615.03941823,540688.681915648,"12",,1962615.03941823,540688.681915648
1962561.79699515,540780.970989217,"13",,1962561.79699515,540780.970989217
1962517.84960125,540904.467074766,"14",,1962517.84960125,540904.467074766
1962550.46082758,540763.96779032,"15",,1962550.46082758,540763.96779032
1962546.65061734,540755.404054303,"16",,1962546.65061734,540755.404054303
1962526.26202993,540894.411082201,"17",,1962526.26202993,540894.411082201
1962583.20958737,540827.952227002,"18",,1962583.20958737,540827.952227002
1962582.41320429,540759.683499445,"19",,1962582.41320429,540759.683499445
1992591.13047953,524816.377017016,"0",,1992591.13047953,524816.377017016
1992615.22250268,524786.986483487,"1",,1992615.22250268,524786.986483487
1992604.78523256,524769.210263355,"2",,1992604.78523256,524769.210263355
1992595.36726933,524822.441499096,"3",,1992595.36726933,524822.441499096
1992704.72852601,524665.723394855,"4",,1992704.72852601,524665.723394855
1992580.90602689,524779.172874536,"5",,1992580.90602689,524779.172874536
1992679.07359684,524769.870617715,"6",,1992679.07359684,524769.870617715
1992639.99558782,524759.070537049,"7",,1992639.99558782,524759.070537049
1992656.79033377,524765.90174184,"8",,1992656.79033377,524765.90174184
1992715.52264491,524678.784636285,"9",,1992715.52264491,524678.784636285
1992569.27534964,524859.681494504,"10",,1992569.27534964,524859.681494504
1992655.43608589,524715.754782165,"11",,1992655.43608589,524715.754782165
1992618.16240247,524742.238149133,"12",,1992618.16240247,524742.238149133
1992583.63920774,524827.805271036,"13",,1992583.63920774,524827.805271036
1992662.28477762,524688.345159116,"14",,1992662.28477762,524688.345159116
1992597.42283705,524774.46044158,"15",,1992597.42283705,524774.46044158
1992554.93377197,524828.673865185,"16",,1992554.93377197,524828.673865185
1992672.92218458,524731.769836506,"17",,1992672.92218458,524731.769836506
1992519.24525376,524897.963235719,"18",,1992519.24525376,524897.963235719
1992696.1599466,524743.682704257,"19",,1992696.1599466,524743.682704257
1996145.40070457,520869.621824136,"0",,1996145.40070457,520869.621824136
1996197.69672829,520828.50765221,"1",,1996197.69672829,520828.50765221
1996197.5182042,520839.508936209,"2",,1996197.5182042,520839.508936209
1996260.19670124,520731.235608114,"3",,1996260.19670124,520731.235608114
1996105.66941715,520856.392000236,"4",,1996105.66941715,520856.392000236
1996235.71495235,520751.046085688,"5",,1996235.71495235,520751.046085688
1996300.30985915,520704.411120174,"6",,1996300.30985915,520704.411120174
1996117.8445717,520843.70664269,"7",,1996117.8445717,520843.70664269
1996143.83744555,520897.939597,"8",,1996143.83744555,520897.939597
1996122.13991036,520841.684620245,"9",,1996122.13991036,520841.684620245
1996203.23441465,520763.932281431,"10",,1996203.23441465,520763.932281431
1996080.78829717,520876.660549674,"11",,1996080.78829717,520876.660549674
1996165.64671991,520792.38050269,"12",,1996165.64671991,520792.38050269
1996175.23592703,520789.214424007,"13",,1996175.23592703,520789.214424007
1996161.11526246,520828.019682407,"14",,1996161.11526246,520828.019682407
1996076.94346576,520891.528386515,"15",,1996076.94346576,520891.528386515
1996185.63619477,520813.368362349,"16",,1996185.63619477,520813.368362349
1996197.34611525,520843.237410608,"17",,1996197.34611525,520843.237410608
1996162.5270813,520870.842582821,"18",,1996162.5270813,520870.842582821
1996120.41895312,520870.895470253,"19",,1996120.41895312,520870.895470253
2003213.47249418,514868.893574423,"0",,2003213.47249418,514868.893574423
2003173.52857725,514789.613098406,"1",,2003173.52857725,514789.613098406
2002991.27332088,514887.088637746,"2",,2002991.27332088,514887.088637746
2003122.66868137,514829.316084657,"3",,2003122.66868137,514829.316084657
2002991.36561867,514869.804028876,"4",,2002991.36561867,514869.804028876
2003161.62974681,514881.292395145,"5",,2003161.62974681,514881.292395145
2002916.57545968,514934.313731437,"6",,2002916.57545968,514934.313731437
2003020.23284878,514846.062451703,"7",,2003020.23284878,514846.062451703
2002975.11650891,514949.692220521,"8",,2002975.11650891,514949.692220521
2003021.2517654,514979.387710947,"9",,2003021.2517654,514979.387710947
2002974.92381857,514902.206529326,"10",,2002974.92381857,514902.206529326
2003128.90436437,514880.281386196,"11",,2003128.90436437,514880.281386196
2003123.99121102,514863.148332203,"12",,2003123.99121102,514863.148332203
2003022.60758846,514973.598340272,"13",,2003022.60758846,514973.598340272
2003177.74018516,514814.131267351,"14",,2003177.74018516,514814.131267351
2003205.63269988,514843.36915755,"15",,2003205.63269988,514843.36915755
