X,Y,X,Y,id,OBJECTID,xcoord,ycoord
-118.04036868607,33.6861201963997,1996256.537180549930781,520646.863129321020097,"0",,1996256.537180549930781,520646.863129321020097
-118.043251091056,33.6890943775858,1995989.388417520094663,520976.891442723979708,"1",,1995989.388417520094663,520976.891442723979708
-118.04176148072,33.6875848965366,1996127.448270570021123,520809.390775099978782,"2",,1996127.448270570021123,520809.390775099978782
-118.037779418617,33.6838332709843,1996496.549375340109691,520393.087799119006377,"3",,1996496.549375340109691,520393.087799119006377
-118.037802655957,33.6847898596448,1996494.434382040053606,520499.200221740000416,"4",,1996494.434382040053606,520499.200221740000416
-118.042523394142,33.6890163839873,1996056.863043589983135,520968.211054388026241,"5",,1996056.863043589983135,520968.211054388026241
-118.042060852795,33.6881384607979,1996099.713125489884987,520870.807596429018304,"6",,1996099.713125489884987,520870.807596429018304
-118.039739033668,33.6861562737339,1996314.927589870058000,520650.841815701976884,"7",,1996314.927589870058000,520650.841815701976884
-118.042150343507,33.6892258367065,1996091.465266369981691,520991.430450337007642,"8",,1996091.465266369981691,520991.430450337007642
-118.040107225297,33.6859345818709,1996280.774704240029678,520626.263746642973274,"9",,1996280.774704240029678,520626.263746642973274
-118.039461591978,33.6856563195206,1996340.633485590107739,520595.373219877015799,"10",,1996340.633485590107739,520595.373219877015799
-118.037652539044,33.6835763324023,1996508.304795850068331,520364.581927958002780,"11",,1996508.304795850068331,520364.581927958002780
-118.038952583561,33.6855162909493,1996387.829015149967745,520579.821847621991765,"12",,1996387.829015149967745,520579.821847621991765
-118.039316900473,33.6862722322929,1996354.077793250093237,520663.689365453028586,"13",,1996354.077793250093237,520663.689365453028586
-118.037389112801,33.6840479248616,1996532.752994949929416,520416.885200536984485,"14",,1996532.752994949929416,520416.885200536984485
-118.037477240148,33.6833370664706,1996524.551181900082156,520338.034771508013364,"15",,1996524.551181900082156,520338.034771508013364
-118.040228776734,33.6864060341248,1996269.523920859908685,520678.565069532021880,"16",,1996269.523920859908685,520678.565069532021880
-118.036828898812,33.683511986168,1996584.682169619947672,520357.415887252020184,"17",,1996584.682169619947672,520357.415887252020184
-118.038378399856,33.6852442620851,1996441.062989430036396,520549.625996185990516,"18",,1996441.062989430036396,520549.625996185990516
-118.037887947229,33.6848312876931,1996486.526772229932249,520503.798692832002416,"19",,1996486.526772229932249,520503.798692832002416
-118.078703062704,33.7230690468846,1992704.929333090083674,524747.583834973978810,"0",,1992704.929333090083674,524747.583834973978810
-118.083658197623,33.7270618145597,1992246.001325200079009,525190.858057301025838,"1",,1992246.001325200079009,525190.858057301025838
-118.075626538517,33.720419153959,1992989.874424069887027,524453.421716140001081,"2",,1992989.874424069887027,524453.421716140001081
-118.084711315516,33.7270694651442,1992148.392086270032451,525191.788458950002678,"3",,1992148.392086270032451,525191.788458950002678
-118.0777021381,33.7217318080197,1992797.591414599912241,524599.176517345942557,"4",,1992797.591414599912241,524599.176517345942557
-118.085804130344,33.728340203604,1992047.223093349952251,525332.832736875046976,"5",,1992047.223093349952251,525332.832736875046976
-118.078581685337,33.7226242354345,1992716.141354179941118,524698.233688976964913,"6",,1992716.141354179941118,524698.233688976964913
-118.086769156401,33.729437633941,1991957.884522610111162,525454.643425362999551,"7",,1991957.884522610111162,525454.643425362999551
-118.080990020958,33.7245569901783,1992493.081771600060165,524912.804426706978120,"8",,1992493.081771600060165,524912.804426706978120
-118.080554345245,33.7245844146209,1992533.466730949934572,524915.814071106957272,"9",,1992533.466730949934572,524915.814071106957272
-118.077799088376,33.7220143575587,1992788.629107540007681,524630.525683350977488,"10",,1992788.629107540007681,524630.525683350977488
-118.083381809231,33.7260347608517,1992271.524329150095582,525076.909442357951775,"11",,1992271.524329150095582,525076.909442357951775
-118.076499405056,33.7209228958584,1992909.007484490051866,524509.361248558037914,"12",,1992909.007484490051866,524509.361248558037914
-118.078098018842,33.722144880603,1992760.931831259978935,524645.025627020047978,"13",,1992760.931831259978935,524645.025627020047978
-118.076651578331,33.7206939464138,1992894.882657079957426,524483.975443013012409,"14",,1992894.882657079957426,524483.975443013012409
-118.085141529023,33.7279703434797,1992108.601693250006065,525291.753288034000434,"15",,1992108.601693250006065,525291.753288034000434
-118.087183766132,33.7290919835638,1991919.423573750071228,525416.334954901947640,"16",,1991919.423573750071228,525416.334954901947640
-118.08214551123,33.72568875182,1992386.082666960079223,525038.433564697974361,"17",,1992386.082666960079223,525038.433564697974361
-118.078713161566,33.7226276800634,1992703.954919760115445,524698.625324634020217,"18",,1992703.954919760115445,524698.625324634020217
-118.084702532869,33.7275373155858,1992149.249852230073884,525243.684713080991060,"19",,1992149.249852230073884,525243.684713080991060
-118.681704934292,34.0323283583467,1937045.172622970072553,559262.629714848008007,"0",,1937045.172622970072553,559262.629714848008007
-118.67988683431,34.033233970746,1937213.749381700064987,559361.943475096020848,"1",,1937213.749381700064987,559361.943475096020848
-118.681492069942,34.0318262421202,1937064.452538900077343,559206.801460323040374,"2",,1937064.452538900077343,559206.801460323040374
-118.679848592798,34.0331067723426,1937217.185430960031226,559347.810684400028549,"3",,1937217.185430960031226,559347.810684400028549
-118.679996173279,34.0323839098925,1937203.014415120007470,559267.722642390988767,"4",,1937203.014415120007470,559267.722642390988767
-118.680693311492,34.0319609734644,1937138.317670519929379,559221.246096879942343,"5",,1937138.317670519929379,559221.246096879942343
-118.680358096213,34.0321788546647,1937169.437741349916905,559245.203991816961206,"6",,1937169.437741349916905,559245.203991816961206
-118.68064273049,34.0325021350916,1937143.395196510013193,559281.240357631002553,"7",,1937143.395196510013193,559281.240357631002553
-118.681693687338,34.0316076196547,1937045.669069089926779,559182.678014000994153,"8",,1937045.669069089926779,559182.678014000994153
-118.680490578796,34.0320978852794,1937157.142457929905504,559236.305650513968430,"9",,1937157.142457929905504,559236.305650513968430
-118.680460424789,34.0323845346504,1937160.142363240011036,559268.082076831953600,"10",,1937160.142363240011036,559268.082076831953600
-118.680901102097,34.0324810616238,1937119.519394370028749,559279.064478421001695,"11",,1937119.519394370028749,559279.064478421001695
-118.67958455956,34.0331818369764,1937241.624355209991336,559355.972004503011703,"12",,1937241.624355209991336,559355.972004503011703
-118.680605644459,34.032735337727,1937146.995147479930893,559307.084108293056488,"13",,1937146.995147479930893,559307.084108293056488
-118.680636280403,34.0326820712227,1937144.125994869973511,559301.194920763024129,"14",,1937144.125994869973511,559301.194920763024129
-118.680283029857,34.0332599494123,1937177.181540400022641,559365.072589845047332,"15",,1937177.181540400022641,559365.072589845047332
-118.680071787741,34.0328205156917,1937196.359259830089286,559316.198397864005528,"16",,1937196.359259830089286,559316.198397864005528
-118.680676183655,34.0331197978951,1937140.769831249956042,559349.772712463978678,"17",,1937140.769831249956042,559349.772712463978678
-118.680937507441,34.0322350259492,1937115.972573810024187,559251.796865731943399,"18",,1937115.972573810024187,559251.796865731943399
-118.681122870888,34.0320270749356,1937098.698368940036744,559228.846826439956203,"19",,1937098.698368940036744,559228.846826439956203
-118.404023475753,33.8660173955978,1962614.465767839923501,540676.465386106981896,"0",,1962614.465767839923501,540676.465386106981896
-118.404950943842,33.8677096496439,1962529.400990660069510,540864.521558520966209,"1",,1962529.400990660069510,540864.521558520966209
-118.404100543327,33.8660256423354,1962607.338184240041301,540677.408810324966908,"2",,1962607.338184240041301,540677.408810324966908
-118.40515763111,33.8677941101166,1962510.313834999920800,540873.967281174031086,"3",,1962510.313834999920800,540873.967281174031086
-118.404431117794,33.8672702579229,1962577.304759029997513,540815.589016622048803,"4",,1962577.304759029997513,540815.589016622048803
-118.404974522243,33.8670253102819,1962526.913430050015450,540788.621003339998424,"5",,1962526.913430050015450,540788.621003339998424
-118.404765531318,33.8680532393036,1962546.710814899997786,540902.564636223018169,"6",,1962546.710814899997786,540902.564636223018169
-118.40494694933,33.8681317508324,1962529.959231880027801,540911.341025133966468,"7",,1962529.959231880027801,540911.341025133966468
-118.40399698662,33.866148749242,1962616.975436389911920,540691.025748044950888,"8",,1962616.975436389911920,540691.025748044950888
-118.404487663505,33.8673008329788,1962572.086164710111916,540819.001563775003888,"9",,1962572.086164710111916,540819.001563775003888
-118.404783248996,33.8679739035006,1962545.035953569924459,540893.771030451986007,"10",,1962545.035953569924459,540893.771030451986007
-118.404405547536,33.8659193696475,1962579.067935100058094,540665.734171150950715,"11",,1962579.067935100058094,540665.734171150950715
-118.404382867201,33.8667529040505,1962581.538573710015044,540758.184327122056857,"12",,1962581.538573710015044,540758.184327122056857
-118.405023267939,33.8677305973765,1962522.718153780093417,540866.872118451981805,"13",,1962522.718153780093417,540866.872118451981805
-118.404119311448,33.8663633811178,1962605.752140210010111,540714.878979692002758,"14",,1962605.752140210010111,540714.878979692002758
-118.404352332297,33.8669676067476,1962584.459826479898766,540781.988545784028247,"15",,1962584.459826479898766,540781.988545784028247
-118.404518997807,33.8671725163475,1962569.129484670003876,540804.779896187013946,"16",,1962569.129484670003876,540804.779896187013946
-118.404491585238,33.8665573533634,1962571.391413839999586,540736.533627412049100,"17",,1962571.391413839999586,540736.533627412049100
-118.405008507938,33.8677172235329,1962524.077929379884154,540865.383141312981024,"18",,1962524.077929379884154,540865.383141312981024
-118.404858687999,33.8679474830108,1962538.043747379910201,540890.868489344022237,"19",,1962538.043747379910201,540890.868489344022237
-117.595436415072,33.3865440591887,2037649.581314940005541,487489.831039670971222,"0",,2037649.581314940005541,487489.831039670971222
-117.595506897277,33.3863678867258,2037643.100765909999609,487470.261308678018395,"1",,2037643.100765909999609,487470.261308678018395
-117.59516089735,33.3864837111485,2037675.248427530052140,487483.239685966982506,"2",,2037675.248427530052140,487483.239685966982506
-117.595423455503,33.3868966024222,2037650.629942680010572,487528.944557000999339,"3",,2037650.629942680010572,487528.944557000999339
-117.595512450792,33.3862921142707,2037642.617770479992032,487461.853565635974519,"4",,2037642.617770479992032,487461.853565635974519
-117.596281710499,33.3870890887066,2037570.673836359987035,487549.976492855988909,"5",,2037570.673836359987035,487549.976492855988909
-117.596108902429,33.3870671699742,2037586.765317230019718,487547.609588393010199,"6",,2037586.765317230019718,487547.609588393010199
-117.594985145525,33.3860484696335,2037691.798751400085166,487435.022942182025872,"7",,2037691.798751400085166,487435.022942182025872
-117.595966913215,33.3872222196917,2037599.909857070073485,487564.862814568972681,"8",,2037599.909857070073485,487564.862814568972681
-117.595291480781,33.3866769741798,2037663.009781070053577,487504.629989207023755,"9",,2037663.009781070053577,487504.629989207023755
-117.595530779255,33.38650541206,2037640.816874420037493,487485.508458279015031,"10",,2037640.816874420037493,487485.508458279015031
-117.595279326199,33.3868016759301,2037664.085205819923431,487518.468077192024793,"11",,2037664.085205819923431,487518.468077192024793
-117.595407330984,33.3867095373734,2037652.214040210004896,487508.198918447014876,"12",,2037652.214040210004896,487508.198918447014876
-117.595385074755,33.3863774363869,2037654.433537229895592,487471.366309771023225,"13",,2037654.433537229895592,487471.366309771023225
-117.595229693122,33.38623561017,2037668.957001999951899,487455.691325185005553,"14",,2037668.957001999951899,487455.691325185005553
